Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,33,43,85,39,50,41,24,12,1,15,4,121,68,122,38,37,25,42,633,71
France,9,5,6,15,8,28,7,1,0,6,0,0,33,8,18,13,6,38,317,20
Senegal,0,0,2,0,6,0,0,0,0,0,0,102,3,1,0,0,0,0,0,12
South Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Italy,4,24,5,24,5,8,7,7,0,3,1,4,26,2,1,2,1,0,0,6
Netherlands,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5
Nigeria,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Germany,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,1,1
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
United States of America,7,0,8,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,2,1
Chad,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Falkland Islands (Malvinas),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Belgium,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,1,0,1,0,0
Belize,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
China,0,4,0,0,0,0,0,0,0,0,0,0,0,6,7,14,5,0,7,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
El Salvador,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Guyana,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Lebanon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Romania,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,4,3,5,2,1,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,301,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
HHI,0.088403749,0.318274975,0.385274737,0.063450001,0.254517672,0.431356171,0.095491503,0.235781367,1,0.148224823,0.284959256,0.760975193,0.390932844,0.578608797,0.307248544,0.273425788,0.134980315,0.811402533,0.521523415,0.174158306
