Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,8,12,0,2,10,36,24,0,0,5,807,777,0,60,462,473,451,435,887,6
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Central African Republic,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,805,776,0,50,155,97,135,0,0,0
Dominica,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,0,0,0,0,4,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Kuwait,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,8,12,0,2,0,0,0,0,0,0,2,1,0,0,307,326,285,435,887,0
HHI,1,1,0,1,0.047810851,1,0.201184464,0,0,1,0.991549015,0.995608734,0,0.487310034,0.127305375,0.449478613,0.296366854,1,1,1
