Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,1009,466,1877,2984,10887,4402,2209,1221,1181,986,612,1498,1508,901,969,3000,2881,1171,3049,646
Benin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,307,133
Mali,0,0,0,0,0,2,0,4,0,0,0,0,0,2,16,0,34,21,2,92
United Arab Emirates,0,0,0,0,0,0,0,0,0,2,0,0,26,0,72,0,36,24,31,71
Brazil,30,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,71
Ireland,0,17,0,0,2613,27,202,9,0,5,0,0,0,134,6,1,1,0,1,68
Germany,0,0,0,0,0,64,6,0,0,9,0,0,0,0,0,0,28,16,43,46
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,26
Canada,20,33,1,6,2,11,87,844,114,13,3,10,7,4,16,15,43,56,10,23
United States of America,10,3,0,59,24,27,6,14,16,5,0,0,0,0,53,98,284,2,257,19
Congo,0,0,0,0,0,21,0,0,414,0,3,23,4,0,86,1,31,0,166,18
Denmark,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,2,0,16
France,86,107,47,369,1142,567,47,15,14,43,10,61,8,10,8,74,15,104,63,13
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Niger,0,0,0,0,2,0,0,3,0,0,0,0,0,0,75,0,0,10,0,5
Chile,0,0,0,0,0,0,0,53,3,0,1,0,0,0,0,3,1,0,76,4
Dominican Republic,0,0,0,0,0,0,1,5,2,6,16,49,32,17,49,28,36,53,17,4
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
