Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,0,0,0,0,30,0,5679,0,1026,9,2,0,0,15,7,1,0,4,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,5678,0,1018,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,3,0,0
HHI,0,0,0,0,1,0,0.999398853,0,0.98160809,1,1,0,0,1,1,1,0,0.284959256,0,0
