Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,13,189,76,5,82,121,0,5,12,0,25,20,1443,0,0,58,56,27,554,8
"Congo, Democratic Republic of the",0,0,76,5,74,1,0,0,0,0,0,0,0,0,0,5,7,7,2,5
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Rwanda,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,6,0,0,1
"Tanzania, United Republic of",0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,37,43,18,272,1
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0
Denmark,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0
Oman,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
South Africa,0,0,0,0,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
United Arab Emirates,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0
Uganda,0,0,0,0,6,12,0,0,12,0,24,0,0,0,0,0,0,0,2,0
United Kingdom,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.780840334,0.770267222,1,1,0.777923469,0.778319464,0,1,1,0,0.866275402,0.833778601,0.70182595,0,0,0.275376127,0.492034071,0.335452503,0.490030571,0.391941091
