Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,16,304,7,20,35,58,0,126,54,0,305,8,10136,276,234,215,129,136,55,0
"Congo, Democratic Republic of the",0,0,4,4,0,38,0,0,2,0,0,1,0,53,17,15,102,52,12,0
"Tanzania, United Republic of",4,0,0,0,0,0,0,119,0,0,0,0,0,4,10,75,26,16,20,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
France,0,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Italy,0,0,0,16,0,0,0,0,40,0,0,3,0,29,0,47,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0
Oman,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,9177,0,0,0,0,0,0,0
Rwanda,11,301,3,1,35,20,0,7,6,0,299,4,0,5,0,6,1,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,186,207,72,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HHI,0.371131169,0.966605587,0.024510411,0.58863237,1,0.11358899,0,0.815895431,0.516258481,0,0.93350897,0.142025809,0.856502933,0.473488498,0.736476242,0.160570203,0.564694041,0.247315456,0.086658385,0
