Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,417,1048,3256,0,112,131,314,91,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,45,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,28,61,2942,0,16,15,15,9,0,0,0,0,0,0,0,0,0,0
Germany,0,0,2,19,27,0,1,0,187,1,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,17,16,8,0,5,2,10,2,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,267,123,50,0,2,19,1,24,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,37,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,73,90,101,54,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,23,79,55,0,15,2,0,1,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,43,29,72,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.455974406,0.364977719,0.856798235,0,0.463154015,0.513194178,0.419835078,0.421065922,0,0,0,0,0,0,0,0,0,0
