Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,11602,11225,8602,8282,16697,12826,16977,27688,18802,18867,80488,45693,28530,20708,27037,35757,32625,42581,82079,136008
China,1170,473,273,443,1017,1530,1978,6551,3053,7022,39974,7041,6003,8200,6150,6596,10172,12672,29154,71867
France,3497,3760,3440,3735,4126,4759,4596,7249,4203,2896,6170,5377,6030,4130,2590,5649,6322,8089,10151,15615
Türkiye,85,40,117,53,79,50,176,87,127,61,457,982,228,439,1030,1955,1467,2486,6463,11764
United Arab Emirates,28,26,9,10,38,67,2559,17,79,51,123,1134,528,49,334,153,64,390,2994,7253
Egypt,21,25,0,24,33,28,6,91,16,33,74,685,71,461,837,240,94,449,5703,5466
Netherlands,48,7,26,23,38,64,28,83,130,38,679,91,33,22,90,64,45,48,14,3869
Morocco,2,12,8,5,16,86,39,360,1034,18,74,24,359,441,2041,600,479,3241,3684,3504
India,235,11,0,5,76,18,9,243,292,1612,3522,3893,2473,1842,3168,720,1436,652,756,2393
Belgium,954,419,429,248,331,348,173,109,863,707,1486,2959,679,618,623,2485,2246,2246,3561,1702
Italy,255,674,255,316,601,872,520,958,955,289,5139,2108,7263,398,549,720,617,1990,1442,1671
Switzerland,19,465,841,12,18,14,2,105,37,313,411,31,30,10,12,11,29,72,1412,1517
Thailand,389,663,0,658,1094,672,481,1481,366,599,1918,2000,187,828,1115,721,1887,1424,2358,1204
United Kingdom,111,479,5,11,1,3,367,48,313,17,61,573,51,66,77,915,307,353,88,1028
Portugal,96,136,12,19,0,265,0,325,2,92,380,52,0,115,103,267,1232,580,286,899
Mauritius,0,57,253,216,77,256,145,58,0,0,0,0,0,0,0,0,1,196,566,769
Spain,53,255,38,34,40,70,315,218,395,136,200,111,468,203,1122,481,444,436,1194,712
Mozambique,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,677
Togo,1760,1187,1480,1198,1921,1798,1616,1420,2306,1357,2707,1001,236,231,347,287,327,573,585,541
Germany,270,133,80,31,113,100,407,974,297,189,280,9336,196,395,223,633,482,339,2930,479
Tunisia,21,229,25,29,60,20,48,94,93,21,43,463,382,53,27,35,58,29,1521,461
Lebanon,19,34,18,9,23,91,90,96,415,26,41,300,140,814,23,19,43,200,73,352
Nigeria,122,160,92,108,198,225,1129,570,328,367,837,245,478,684,2134,8251,212,117,384,317
Côte d'Ivoire,357,927,573,552,483,890,1284,1509,678,991,399,180,118,67,36,66,34,546,980,286
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,239
Niger,0,0,0,0,3,3,0,6,43,134,10,0,4,0,7,1,1,18,40,232
Sweden,4,15,1,27,92,140,282,2194,31,55,73,214,8,16,8,16,90,72,37,199
Ghana,36,61,28,28,18,181,168,259,456,1068,626,343,464,272,2399,1449,1371,1672,700,191
Canada,0,23,16,28,47,52,36,46,316,48,68,14,9,82,7,10,3,11,721,169
Malaysia,0,0,0,0,4,1,0,0,6,0,87,657,47,0,0,0,267,2563,1952,164
United States of America,105,37,54,90,3304,20,59,1588,419,42,11650,940,609,64,588,72,135,33,28,120
South Africa,1044,613,32,20,1069,38,48,98,11,43,198,88,70,14,34,309,1055,280,102,112
Denmark,682,52,9,8,112,3,31,17,9,30,8,57,5,0,8,2370,106,38,146,55
"Hong Kong, China",18,1,16,0,5,2,3,12,1,2,21,68,72,62,38,23,143,182,184,36
Congo,0,0,0,0,0,0,4,0,0,0,414,0,0,14,1,20,300,1,0,28
Brazil,68,53,57,19,71,27,43,52,9,143,52,10,16,5,0,5,217,225,660,19
Equatorial Guinea,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,72,18
Cameroon,2,0,4,0,3,2,16,2,5,9,2,3,1,4,2,0,14,6,43,18
Burkina Faso,0,3,13,46,0,1,0,0,4,0,151,3,13,11,8,161,2,1,85,15
Gabon,0,0,0,0,1,0,6,8,8,4,8,3653,23,5,8,0,7,4,59,14
Finland,0,1,0,0,431,0,2,112,106,9,105,0,0,0,0,0,1,3,0,9
Czech Republic,4,0,0,0,1,0,0,4,0,0,6,1,0,0,2,0,0,0,8,6
Iceland,0,0,0,4,0,0,0,0,0,0,0,0,7,6,6,0,0,0,0,6
"Korea, Republic of",0,0,0,0,0,4,1,0,0,0,0,0,9,10,1,2,1,0,0,6
Kuwait,4,0,0,0,0,1,2,0,0,15,16,2,0,1,0,0,0,0,0,3
Uruguay,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"Congo, Democratic Republic of the",0,0,0,0,1,0,1,3,6,2,1,2,7,1,7,0,0,0,0,1
Chad,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0
Mali,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Senegal,2,45,0,10,7,3,19,17,95,183,39,53,1,13,9,1,192,12,8,0
British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0
Wallis and Futuna Islands,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Andorra,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0
Australia,0,0,0,0,0,1,0,16,0,0,0,0,0,3,233,292,18,14,0,0
Austria,0,0,0,0,0,0,0,19,81,85,102,200,55,8,381,1,77,24,22,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sri Lanka,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,4,0
Colombia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Mayotte,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Costa Rica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,337,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cuba,0,0,0,0,0,1,0,0,3,1,1,0,3,0,0,0,0,0,0,0
Cyprus,8,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,4,1,4,1,1,1,5,1,2,0,0
Djibouti,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,372,0,0,2,0,2,0,27,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Guinea,0,5,0,0,0,0,0,0,0,1,1,0,1,0,0,5,268,0,1,0
Guyana,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0
Hungary,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,2,0,0,0,0,0,0,15,0,0,25,40,48,0,0,0,0,0,1,0
"Iran, Islamic Republic of",24,7,14,0,5,7,0,1,4,3,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,313,0,0,0,6,0,0,0,14,0
Israel,0,16,0,0,0,0,0,0,170,0,186,32,0,0,0,8,0,0,0,0
Japan,13,13,6,66,123,2,0,3,0,6,574,202,0,21,587,9,1,2,1,0
Kenya,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0
"Libya, State of",0,0,0,0,0,0,151,5,0,0,3,0,1,0,0,0,0,7,0,0
Lithuania,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,797,0,0,0,2,0,0,6,0,0,16,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
Madagascar,0,0,0,0,1,1,0,0,1,0,0,6,4,0,0,0,0,0,0,0
Mauritania,0,3,0,0,0,0,0,1,0,0,1,9,3,0,0,0,0,8,788,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,51,0
"Taipei, Chinese",1,0,1,3,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0
Mongolia,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,7,0,0
Netherlands Antilles,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
New Zealand,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
Norway,26,1,36,0,46,0,62,131,179,34,131,59,17,0,1,3,12,0,0,0
"Micronesia, Federated States of",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
