Importers,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,0,0,0,0,0,0,0,0,24,102,139,53,52,53,2,125
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,69
Congo,0,0,0,0,0,0,0,0,0,0,0,51,135,0,1,34,2,33
Netherlands,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,13,48,3,6,21,18,0,1
Italy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0,0,0,0,0,0,0,0,0.236033081,0.433478298,0.932543287,0.464580832,0.25531527,0.064039613,1,0.37606203
