Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1403,1315,1031,2064,3791,4542,3291,3314,14110,14919,12867,11636,22538,14133,10056,13515,11075,9394,9691,7500
Indonesia,0,0,0,17,0,0,262,0,0,0,5,27,1361,43,855,3644,3706,5091,3112,2733
Kenya,214,107,239,360,236,154,320,554,1278,1003,1850,357,0,2513,1444,731,661,729,1788,1107
Egypt,11,6,14,19,34,19,34,24,602,949,94,81,18,58,211,237,450,527,994,1057
Uganda,201,804,191,656,1841,2536,444,1828,6119,4872,4173,3412,0,2279,1962,1689,1552,1681,1975,902
"Congo, Democratic Republic of the",0,0,0,0,0,0,6,96,4310,4157,3141,2509,0,3003,203,2960,1441,233,928,710
Malaysia,131,280,452,706,814,65,444,9,225,166,177,0,17537,48,1847,1784,2721,637,603,455
Belgium,12,3,24,50,11,72,81,82,125,65,134,80,17,103,136,62,206,119,48,144
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,42,0,0,0,94
Italy,0,0,1,1,2,247,158,50,19,674,892,807,18,163,320,133,3,4,151,78
United Arab Emirates,1,0,6,10,24,74,36,20,14,15,46,15,2,21,106,251,36,56,62,60
"Tanzania, United Republic of",691,0,9,3,577,1160,65,631,1316,1035,1519,4340,0,5551,1266,440,28,22,7,50
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,16,43
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
South Africa,0,0,0,26,0,15,26,0,0,0,0,0,0,0,523,0,0,0,0,22
India,1,9,0,33,2,0,35,14,0,0,1,0,108,0,103,420,88,25,0,2
Türkiye,0,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
China,0,0,0,0,0,41,0,0,0,0,2,0,57,2,2,0,5,0,1,1
France,0,2,0,0,19,0,0,0,0,0,0,0,250,0,0,0,0,0,1,1
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Mali,0,0,0,51,51,0,0,1,0,0,0,0,0,0,61,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Oman,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,26,29,29,0,0,0,28,28,0,0,0,4,1,5,0,2,1,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,1306,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,3,0,0,10,2,5,111,3,0,0,4,95,31,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Singapore,141,92,69,54,101,159,0,0,0,0,27,0,788,0,135,246,171,192,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Spain,0,0,0,3,1,0,1,0,0,3,0,0,9,1,0,0,0,42,1,0
Eswatini,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0
United States of America,0,0,0,0,0,0,1,0,58,1839,805,0,110,320,786,816,0,0,1,0
Zambia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.328831269,0.484550083,0.319932256,0.341892593,0.402802303,0.454510417,0.302208953,0.458224474,0.374706551,0.25799282,0.267439833,0.307855238,0.734052117,0.34362155,0.157661678,0.213506093,0.267744268,0.444997442,0.266766292,0.286045399
