Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,6056,8162,5104,3864,5414,8553,6757,13843,67918,40230,58620,52375,98338,127594,172866,236094,119193,95848,148671,180640
Singapore,36,0,61,428,276,123,111,4753,26642,9581,8526,12186,35413,54739,80609,46046,16265,9748,47687,52336
India,0,0,1421,0,8,284,279,33,7894,3130,3756,3319,6917,1783,14027,40477,7235,941,34839,46719
Belgium,62,137,85,162,303,387,488,55,633,423,201,233,306,123,13,3809,7385,13245,15460,15446
Netherlands,31,88,496,1032,1950,761,916,3167,5025,7736,7701,3091,6616,5395,12439,10694,3999,3837,6602,12310
Germany,17,94,144,217,309,408,198,554,1007,1055,1418,2039,2587,6847,4035,7873,8688,9444,9898,11686
United Arab Emirates,0,0,0,0,48,470,442,58,985,8,0,1643,1070,16,369,834,1377,1733,973,10637
Ghana,3304,5982,1852,520,96,812,323,1302,11039,10925,12037,9710,15365,10430,8005,46737,23844,16383,6497,8216
Togo,1765,872,255,21,14,35,24,103,877,801,2120,4439,7335,10523,11285,5966,6138,3785,3675,7050
United Kingdom,19,277,7,58,225,58,25,0,46,0,74,1068,1681,1887,3081,23570,3031,3192,5681,4754
Spain,0,0,0,0,50,0,43,0,0,76,163,77,143,491,468,163,1978,3264,3005,3369
France,308,173,450,703,1036,1714,1313,1454,645,579,1099,1374,1105,2219,1541,2048,2662,1868,2556,2110
United States of America,0,0,56,0,0,0,0,94,811,334,2146,2382,417,1303,2132,3058,5411,2923,2015,1442
Morocco,0,0,0,0,35,54,172,80,133,103,65,171,259,486,138,470,226,53,636,1022
Türkiye,0,0,0,0,0,0,0,0,1594,0,105,365,125,0,32,38,216,1257,1116,1019
Italy,0,0,0,5,9,0,0,0,0,0,271,491,458,1977,903,829,2655,1975,1590,834
Senegal,0,9,19,15,25,7,95,224,201,173,66,183,250,174,272,296,217,225,462,488
Algeria,0,0,0,0,1,0,0,0,6,9,79,25,0,16,0,0,0,164,0,254
Viet Nam,0,0,0,0,0,67,0,0,4503,2978,10518,8065,12767,26824,32590,41172,26344,21036,2091,226
Canada,0,0,0,0,82,2,2,0,0,0,140,5,183,246,271,7,38,309,1378,136
Benin,75,48,0,39,86,274,950,1108,1708,683,542,292,266,646,33,0,35,0,0,110
"Libya, State of",16,25,14,17,37,10,3,0,0,94,29,75,30,0,0,0,69,1,5,110
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Côte d'Ivoire,230,372,73,30,193,1893,603,454,2339,403,137,368,54,24,16,2,2,17,38,56
Switzerland,99,52,85,2,135,155,87,86,3,1,4,190,441,125,205,1337,611,71,109,53
Mali,2,1,0,0,0,0,4,9,28,473,89,8,11,13,3,0,32,87,129,40
Japan,0,0,0,156,1,1,0,0,0,0,5133,9,6,0,16,18,19,49,51,35
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
Niger,91,17,71,120,185,72,49,36,49,41,39,42,32,14,16,0,52,0,0,20
Lebanon,0,3,9,3,207,102,94,17,0,0,65,18,120,0,0,0,1,17,35,15
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,28,14
Mauritania,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,10
Sweden,2,4,5,1,27,35,4,8,6,9,8,8,6,61,13,5,7,5,0,6
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,188,0,0,0,0,0,0,1,0,0,0,0,0,118,0,0,0
Austria,0,0,0,0,0,0,25,0,0,0,9,1,0,0,0,0,0,0,1990,0
Bahrain,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,114,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,487,391,1731,0,3652,1181,318,0,0,0,0,0
Congo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,12,0
"Palestine, State of",0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
"Hong Kong, China",0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,42,0,14,0,0,0,0,0,0,0,0
Iraq,0,0,0,0,0,0,0,0,0,29,0,0,0,15,0,0,32,16,0,0
Ireland,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,17,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,20,25,0,0,101,341,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,16,33,0,0
Liberia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,274,0,0,0,3,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,130,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Slovakia,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,410,98,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,91,289,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,0,24,82,125,188,322,0,180,71,64,0,17,0,52,0,17,0
Tunisia,0,0,0,0,0,0,0,0,0,0,45,0,0,16,0,208,101,8,34,0
Ukraine,0,0,0,0,0,81,106,0,95,0,0,0,0,0,0,0,3,136,0,0
Egypt,0,6,0,30,0,17,0,37,0,69,0,28,0,0,0,0,101,0,17,0
HHI,0.491052779,0.664465413,0.314222025,0.214782956,0.294133406,0.191219721,0.153430365,0.308834138,0.325343452,0.302215519,0.237255602,0.243353025,0.315209425,0.383031865,0.41502051,0.246701527,0.231844449,0.21856949,0.303758911,0.296266152
