Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,118,349,112,2479,1706,824,1000,592,8149,561,1655,995,1857,1362,658,623,755,890,838,1281
Kenya,1,0,3,867,179,0,89,36,0,32,3,456,0,15,20,0,8,0,46,401
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
Uganda,0,0,0,4,0,47,108,0,55,6,0,8,0,70,54,120,120,56,467,128
"Tanzania, United Republic of",0,0,0,0,4,231,7,41,20,0,9,21,0,22,9,91,73,37,65,117
United Arab Emirates,0,14,1,2,60,0,0,0,13,143,11,12,108,0,0,0,0,564,0,109
Zambia,17,0,0,0,0,1,23,0,0,0,0,3,0,0,1,0,1,105,84,75
"Congo, Democratic Republic of the",0,0,0,6,253,17,49,107,81,0,3,29,0,82,57,155,177,87,132,68
Guinea,0,0,0,0,0,0,13,0,0,0,0,0,0,132,2,0,0,0,1,30
China,19,19,0,0,0,3,2,0,0,8,42,11,11,8,0,5,0,6,5,11
United States of America,2,9,1,0,36,0,72,0,1,42,414,3,1,0,0,0,0,0,2,6
Rwanda,1,0,0,25,39,6,159,24,5,0,211,89,0,433,132,17,30,1,4,2
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,2,111,39,0,1,0,0,18,11,4,0,0,0,376,0,1,0,0,0,1
South Africa,4,1,3,2,84,0,45,62,0,5,0,6,1,0,5,0,1,0,0,1
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,4,10,10,5,37,77,104,299,13,0,1,28,771,1,1,4,34,1,0,0
France,27,0,16,2,7,1,5,0,32,13,1,1,60,1,0,3,0,0,1,0
Senegal,0,0,9,3,24,0,0,0,0,0,0,6,672,0,0,0,0,0,1,0
Chad,0,0,1,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0
