Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,0,0,0,0,0,0,29,5,9,29,4,0,0,0,0,0,23,50,5,22
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
France,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Nigeria,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
French Polynesia,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,0,0
HHI,0,0,0,0,0,0,0.069335196,0.047810851,0.644260854,0.667114726,0.284959256,0,0,0,0,0,1,0.866275402,0.401219067,0.593567077
