Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,10467,10833,15746,16867,15183,21232,18242,24547,27154,27862,34209,47852,46937,57090,63731,48946,66701,59964,70711,73693
China,767,667,967,1676,2365,3454,2764,5223,5745,4381,7618,14444,17465,21983,32451,19276,28035,26890,33542,37316
India,493,502,976,955,1335,2524,2512,3222,3699,6315,7479,9435,9690,10275,10011,8561,13470,11099,12961,10576
United Arab Emirates,692,586,1258,1867,1265,1266,1581,2676,2329,2592,3464,3177,2955,4003,3406,3762,3863,4601,5593,5592
Egypt,70,152,221,128,188,359,331,397,510,664,942,1246,767,1670,2062,2457,3257,3724,3987,5463
Türkiye,118,176,443,648,224,431,77,510,1365,1853,1171,683,1032,796,1089,1307,1526,1158,1683,1513
Italy,1798,2089,2836,2551,2619,2935,3255,2532,3729,2989,3596,4071,2499,3205,2578,1936,2431,1734,1031,1398
Viet Nam,0,0,0,0,0,0,0,0,0,82,38,90,104,119,1190,782,1482,1050,1636,1316
Netherlands,330,201,550,980,594,943,528,456,368,594,612,904,539,838,834,843,1138,879,1286,1287
Spain,484,520,914,1157,902,1274,948,1215,2084,1416,1346,1865,2121,2070,1102,745,1149,958,596,1235
Kenya,80,95,98,67,148,104,251,110,51,376,135,197,555,218,411,317,518,1046,1406,1116
Saudi Arabia,288,745,1210,749,772,1619,658,1037,1328,339,888,570,647,381,423,1043,1982,888,1024,1075
United States of America,341,498,658,437,535,401,671,498,341,254,631,697,795,1425,517,1111,809,456,842,848
Germany,1284,1235,1763,1657,767,859,746,946,1536,2397,1091,1925,1147,1309,1226,1750,1415,1101,1083,753
United Kingdom,613,686,432,762,490,441,256,742,638,190,622,999,705,2300,634,1274,747,786,604,735
