Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,4,2,5,0,85,85,4,1,0,0,0,53,159,287,389,412,741,818,523,661
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,66,126,202
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,22,0,0,0,109
Djibouti,4,0,0,0,72,0,0,0,0,0,0,0,0,19,0,160,342,276,198,51
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,1,34,24
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,7
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,5
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3,1,0,4
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,4,38,22,14,9,0,2,2
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
India,0,0,0,0,0,0,0,0,0,0,0,53,153,201,190,70,66,161,121,0
Spain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
Germany,0,0,0,0,13,77,0,0,0,0,0,0,0,29,2,4,2,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0
Israel,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0
Netherlands,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,75,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,6,19,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,84,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
United States of America,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
HHI,1,1,0.401219067,0,0.524588792,0.699717498,1,1,0,0,0,1,0.911542576,0.498770679,0.342560429,0.291054079,0.326646451,0.236168038,0.266826355,0.273138758
