Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,4038,4679,2873,2921,4598,4551,3685,4388,4737,4358,5059,5415,3753,3645,3726,4120,3291,2653,2751,2667
Portugal,4038,4679,2868,2831,3164,4412,3685,4368,4373,4354,5059,5415,3753,3645,3726,4120,3291,2653,2751,2667
Angola,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,363,2,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,83,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,2,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,1,0.99652041,0.928090001,0.502773683,0.897386532,1,0.990901238,0.74848579,0.99782865,1,1,1,1,1,1,1,1,1,1
