Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,0,0,4,3,0,11,3,33,17,41,32,2,33,43,16,19,136,196,16,166
China,0,0,2,0,0,5,3,32,14,30,13,0,9,12,12,7,124,38,0,154
India,0,0,0,0,0,2,0,0,3,0,19,0,21,0,0,0,10,4,16,11
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Italy,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,12,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0
United Arab Emirates,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
Türkiye,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HHI,0,0,0.082863336,0.130590976,0,0.076863771,1,0.898155167,0.461321665,0.422920633,0.042070779,1,0.286136957,0.274571276,0.284959256,0.082195421,0.798306624,0.589512956,1,0.834600511
