Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,15649,14247,15089,24911,39476,38205,56096,79254,58136,100250,139940,149859,127328,210422
"Korea, Republic of",2589,1780,1373,3180,10776,1859,3472,14558,12080,24507,27344,41926,18758,61128
Singapore,4674,1426,108,742,69,118,680,2350,2705,507,9177,3111,4517,37690
China,1187,2954,1494,1688,3101,4352,7972,9059,7357,14424,11859,26101,34000,23484
Japan,1,9,25,477,987,3867,2287,4017,17931,36914,10287,29672,23945,18547
United Arab Emirates,12,1,0,2,8,1,8,0,3,18,4224,6785,5886,10594
Indonesia,0,342,81,0,0,1000,3862,814,2064,2948,11148,9305,7387,10202
Thailand,77,108,125,315,412,471,1787,675,578,345,44532,8389,8085,9911
United States of America,3,1,1,1,7,3,3898,6729,5382,10418,10627,7688,11153,8487
"Hong Kong, China",6,6,1,7,32,720,83,38,102,489,422,1528,2907,8250
India,850,1764,2342,3542,1735,716,1511,7097,2407,2180,3587,2646,2182,7475
Malaysia,8,38,44,154,383,264,373,676,318,567,610,3342,3803,5494
"Taipei, Chinese",59,10,32,373,164,310,85,2464,1414,1092,953,860,891,3066
Netherlands,0,2,29,0,0,0,8,0,2,18,22,0,14,2884
Spain,0,230,8,185,0,172,56,122,0,0,0,0,0,850
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,698
Belgium,46,161,182,1047,350,25,95,221,872,505,354,370,131,688
Türkiye,0,0,1,0,0,0,0,0,1,82,0,658,1503,381
United Kingdom,12,10,63,36,118,701,236,521,323,358,239,362,583,318
Italy,33,31,24,5,3,9,0,14,14,13,21,127,41,85
Germany,69,238,130,123,112,27,289,64,70,3,503,87,627,76
Chile,167,1595,6378,7229,10219,3450,2851,1711,0,0,0,6743,0,32
France,4,30,26,30,23,23,12,0,0,0,0,9,14,28
Australia,5139,2402,2320,3027,2745,3195,6895,8996,4332,3259,1504,100,133,20
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Sri Lanka,0,0,0,2,0,0,39,0,0,1,0,32,226,7
Austria,0,149,9,7,0,0,0,32,0,16,0,0,0,5
Ukraine,0,0,0,41,17,2,122,0,0,7,1,2,0,5
Switzerland,7,10,0,17,13,0,10,17,0,0,1,2,32,2
"Korea, Democratic People's Republic of",0,3,33,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Angola,0,172,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,1,198,0,0,0,7,0,0,0,0,0,0
Brazil,0,0,0,0,0,13,787,0,0,0,0,0,0,0
Bulgaria,0,0,0,26,0,0,0,1,0,0,0,0,0,0
Myanmar,0,0,185,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,1,1681,1,51,4,0,0,21,0,4,0
Czech Republic,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hungary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,0,0,0,164,344,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Pakistan,0,1,0,0,0,0,0,0,31,0,0,1,0,0
Peru,0,0,0,0,352,3172,0,909,0,94,0,0,0,0
Philippines,0,658,0,0,1082,8481,7750,3410,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Qatar,0,0,0,0,0,0,0,0,41,0,0,0,0,0
Russian Federation,0,0,0,624,994,2038,0,0,0,0,690,0,0,0
Saudi Arabia,689,116,77,0,0,0,0,0,87,0,0,0,0,0
Senegal,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,11,72,0
Eswatini,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Sweden,18,0,0,4,29,0,56,52,24,0,0,0,0,0
Egypt,0,0,0,0,2,1480,0,0,0,1,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zambia,0,0,0,1660,3716,1736,10820,14687,0,1484,1805,0,432,0
HHI,0.345482651,0.209292055,0.371863509,0.248528963,0.274745539,0.170540431,0.17857303,0.194076732,0.264436835,0.349103297,0.26601755,0.254534585,0.2321757,0.243498163
