Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,81,79,96,105,158,83,210,202,811,566,494,0,661,0,10685,0,0,0,0,77
United States of America,2,21,6,12,81,25,195,75,801,540,493,0,626,0,0,0,0,0,0,75
France,60,27,60,56,35,26,6,0,10,0,0,0,0,0,0,0,0,0,0,2
Australia,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Canada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10685,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,0,14,3,3,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,15,21,22,32,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,2,7,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.554967555,0.106940977,0.402722242,0.383291618,0.269606164,0.210928989,0.859119827,0.078709503,0.958163968,0.846936846,0.993095646,0,0.877510277,0,1,0,0,0,0,0.91250133
