Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,790,896,1002,3110,8345,2407,3610,5868,5381,8060,2910,2471,2874,2187,2087,963,1635,1923
South Africa,584,789,788,582,4883,1554,1820,2249,2374,3257,1326,1188,968,1129,648,180,282,684
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,45,274,403
Portugal,6,81,136,54,224,282,608,838,1095,2488,639,598,591,394,663,313,294,241
Kenya,0,0,0,0,19,0,13,8,66,115,33,89,47,170,139,45,74,147
Netherlands,0,0,0,0,117,20,261,600,648,903,597,305,444,249,135,65,56,106
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,93
Brazil,170,20,9,21,407,84,81,223,261,375,47,28,129,2,54,22,72,50
India,0,0,0,0,1,0,1,0,0,8,0,0,6,22,16,2,4,45
Honduras,0,0,0,0,45,9,0,134,47,0,0,0,0,0,78,135,27,42
Israel,3,7,20,7,14,37,58,49,60,54,24,43,98,45,93,87,66,30
Belgium,0,0,0,0,0,0,12,8,2,1,19,47,95,51,24,0,3,28
Spain,0,0,4,0,8,0,2,0,12,19,1,19,138,68,4,40,146,17
Namibia,0,0,1,46,1939,222,374,952,322,581,50,0,31,14,16,0,2,16
China,3,0,1,15,68,140,61,169,216,32,15,103,35,5,25,2,1,13
Lebanon,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3
Thailand,0,0,0,10,34,9,3,10,69,76,26,18,5,0,2,0,0,3
Congo,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,1
Zambia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
British Indian Ocean Territory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Somalia,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
Costa Rica,1,0,0,0,0,0,0,0,35,8,10,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,2,4,0,0,11,2,0,0,0,3,0,2,0
Ethiopia,0,0,0,1,5,0,3,0,2,0,0,10,2,6,12,0,1,0
France,0,0,42,5,0,3,11,2,0,2,0,0,0,0,0,10,157,0
Germany,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,115,0,5,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"Hong Kong, China",0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Italy,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Japan,0,0,0,0,479,0,55,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Malaysia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
Peru,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,93,28,0,1,0,0,0,0,3,0,1,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Zimbabwe,0,0,0,6,5,1,0,0,0,0,0,3,3,0,1,0,0,0
Switzerland,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,1,3,1,1,0,5,0,10,6,4,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2,6,6,3,0,4,0
United States of America,0,0,0,2359,0,13,234,603,116,20,4,1,2,3,0,0,0,0
HHI,0.644891235,0.771048875,0.689788362,0.697856763,0.518118646,0.550352104,0.422171828,0.295509164,0.362988903,0.410150886,0.403412464,0.423558572,0.290504599,0.457196153,0.327916452,0.232054779,0.154197997,0.276328376
