Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2,74,40,732,109,8,88,9,1,5,12,31,1,0,6,8,1,0,14,14
China,0,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,1,0,14,10
Belgium,0,1,3,2,6,8,13,2,1,0,0,11,0,0,0,0,0,0,0,4
France,2,0,1,0,0,0,69,6,0,5,0,4,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Kenya,0,21,36,454,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Uganda,0,54,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,0.486772409,0.807622748,0.351331991,0.227964613,1,0.599005373,0.377800932,1,1,1,0.08612632,1,0,0.130590976,1,1,0,1,0.212372541
