Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,57,72,1095,619,98,63,21,125,267,24,42,232,66,275,120,560,29,65,574,826
Togo,0,0,0,6,3,0,0,2,6,6,8,0,0,0,69,3,3,40,182,693
Mali,13,16,60,130,75,63,14,0,0,3,8,0,0,214,1,3,0,20,2,47
Côte d'Ivoire,0,53,1015,482,10,0,0,0,0,0,0,9,1,0,0,511,0,2,8,38
Ghana,0,3,0,1,0,0,2,0,0,0,3,0,0,2,0,0,0,2,380,23
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
France,44,0,2,0,0,0,0,0,58,0,2,16,6,7,43,17,22,2,0,4
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0
Denmark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kenya,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,27,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Netherlands,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,7,0,5,118,121,16,14,121,18,37,0,0,0,0,1,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,4,82,0,0,1,0,0,0,0,0,0,0,0
HHI,0.333945574,0.455934598,0.857380686,0.613119396,0.622562327,1,0.323992742,0.889423192,0.178793956,0.34434987,0.132612688,0.348456859,0.396900675,0.664434564,0.419398938,0.844982411,0.557460661,0.476559792,0.519122454,0.734728981
