Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,1,117,13,16,2,6,1034,240,1189,8,257,11,40,17,11,17,97,6035,8,0
Congo,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5980,0,0
Nigeria,0,0,0,0,0,0,0,231,1183,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Belgium,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,89,51,0,0
Portugal,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,1023,2,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1,117,0,14,0,0,0,0,0,4,215,11,29,17,11,6,8,4,8,0
HHI,1,1,1,0.603553391,1,1,0.974942472,0.925595146,0.982814691,0,0.496023786,1,0.410464243,1,1,0.004718582,0.731045404,0.978523001,1,0
