Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,3164,5038,3242,2127,4465,10279,8120,17119,54964,54821,54994,74543,49373,43784,77427,89458,81362,96101,234429,328571
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116121
"Congo, Democratic Republic of the",503,428,706,772,2093,6653,2249,3565,9175,5039,6775,7448,16161,8240,13644,16315,14426,13267,23076,67308
South Africa,1869,3672,2146,1020,1827,3028,3206,5627,7775,15772,19958,19676,10496,13508,23513,28795,22798,12807,33118,35189
Zimbabwe,388,611,279,282,197,106,634,2598,8871,9923,8326,6490,2891,2647,2072,5718,3591,5429,13986,19534
Pakistan,0,0,0,0,0,0,0,48,24,0,0,0,0,0,0,0,157,2021,16802,17596
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17445
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2130,1805,5602,13154
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,104,3178,12623
Germany,0,0,0,0,0,0,0,0,0,0,79,472,0,271,0,0,1062,1863,7702,7728
United States of America,0,0,0,0,0,0,53,0,0,0,15,230,44,0,32,0,243,171,6198,6191
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,460,1475,3334
United Arab Emirates,2,31,0,0,0,2,7,17,19,0,0,0,2,111,3651,3962,7219,5182,2713,2466
Congo,67,0,0,0,0,0,0,14,20,0,48,528,50,47,22,0,0,85,767,1776
China,3,22,0,0,0,0,0,21,6593,869,2319,272,0,84,221,1236,2606,3792,4452,1531
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1084
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983
Spain,39,0,0,0,0,0,0,0,0,0,0,0,74,0,131,155,77,706,5212,915
