Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,33279,42726,54611,85549,53076,60998,28979,13009,59329,39295,120479,24352,5678,15618,36883,56569,66847,45948,11,51752
United Arab Emirates,0,6073,28751,72978,52458,60998,28657,10288,58116,39295,120341,24352,0,15618,36534,56180,66451,45948,11,51751
Kenya,0,297,6519,8623,0,0,0,0,208,0,74,0,0,0,0,0,0,0,0,1
Saint Helena,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,1615,0,0,0,0,0,0,0
Belgium,1057,1559,2443,0,0,0,322,2715,723,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,70,0,40,115,0,0,0,0
Denmark,0,0,0,0,0,0,0,6,190,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,3948,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0
South Africa,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,30539,34797,16898,0,0,0,0,0,0,0,0,0,2772,0,0,0,0,0,0,0
Thailand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,396,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
HHI,0.839213847,0.655133126,0.2476604,0.6692961,0.97257302,1,0.962276115,0.569175019,0.965598333,1,0.99729067,1,0.284628483,1,0.977697604,0.986266686,0.979834547,1,1,0.999934028
