Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1432,2942,1228,447,6152,1448,1796,502,3,0,3,42,1433,0,559,342,37,58,66,175
Uganda,0,0,0,0,1,0,0,0,0,0,0,0,0,0,381,138,0,46,11,126
"Congo, Democratic Republic of the",90,165,0,0,0,0,0,0,0,0,0,0,0,0,5,29,28,12,54,46
"Tanzania, United Republic of",19,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
Rwanda,1088,2622,1228,447,6046,1448,1796,502,3,0,3,42,0,0,173,175,9,0,0,0
South Africa,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,211,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.596180887,0.750446423,1,1,0.959583646,1,1,1,1,0,1,1,0.868698357,0,0.405181391,0.188801266,0.299706258,0.384232297,0.610869937,0.447690858
