Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,2075,3844,7934,9098,9640,9352,10023,11974,20126,22389,17946,19192,23658,22873,25547,32766,30307,12954,10321,7338
Thailand,34,42,0,165,69,456,9,370,1985,2695,2065,693,919,1121,937,1314,2697,1044,1112,2405
Viet Nam,228,573,1301,1545,1868,1430,2090,2090,5524,4453,4889,9609,12996,10617,10778,11614,10839,5666,5946,941
Singapore,393,1849,5258,6207,5552,920,2285,3099,4990,5035,5013,5046,2083,4816,4763,3399,2615,1072,1145,881
Saudi Arabia,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,58,792
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,157,325
United Arab Emirates,11,0,0,0,0,0,0,0,310,0,0,20,0,39,61,34,72,58,138,325
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,365,291
"Macedonia, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
China,0,16,32,60,147,261,0,76,76,27,12,29,93,16,1594,6211,5004,189,9,179
Hungary,0,0,0,0,0,0,0,0,0,278,98,0,102,0,152,376,437,533,173,170
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,170,159
Türkiye,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,125
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
Italy,0,0,0,0,0,0,0,0,41,0,602,0,0,0,0,0,0,0,0,93
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,167,74
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,58,66
Malaysia,211,775,317,467,229,1656,1998,2000,722,431,224,492,341,1171,1672,447,494,54,10,38
Iraq,0,0,0,0,0,0,0,22,0,0,0,0,41,33,0,0,19,0,1,33
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,31
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27
"Hong Kong, China",31,17,4,0,23,0,0,0,848,51,164,257,285,269,314,4747,3534,380,0,20
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,10
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
United States of America,0,0,0,126,20,352,0,0,0,685,0,0,0,0,68,0,0,0,0,0
"Korea, Democratic People's Republic of",0,15,0,0,23,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0
Nauru,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
Somalia,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
Australia,112,5,70,38,4,85,47,25,0,0,0,12,70,46,26,62,0,0,0,0
Belgium,0,0,0,0,0,0,44,0,0,735,85,76,140,224,180,277,275,625,265,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
Brazil,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Belize,0,0,0,0,0,0,0,0,128,0,0,0,0,49,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
Canada,25,0,0,0,0,0,0,0,0,66,87,0,139,0,0,0,0,0,0,0
Colombia,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0
France,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,37,0,0,0,1358,0,0,0,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,270,226,104,0,0,0,0,0
Indonesia,0,0,1,189,1014,3825,3030,2358,3805,4493,4031,674,1121,1035,1229,1966,2447,1919,0,0
Israel,0,0,0,0,0,0,0,0,215,187,235,153,0,33,47,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0
"Korea, Republic of",0,80,0,111,205,0,0,69,209,173,186,217,61,149,67,0,0,210,14,0
Lao People's Democratic Republic,238,4,30,66,100,20,66,185,82,48,161,24,499,251,368,306,264,0,0,0
"Libya, State of",0,0,0,0,0,0,0,0,0,2037,0,128,2038,1564,1147,265,6,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,1,1719,851,853,1468,1153,0,123,0
Mauritania,34,30,16,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"Taipei, Chinese",8,15,0,0,0,9,92,515,128,3,0,0,0,26,215,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0
Vanuatu,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,9,17,0,0,9,0,0,0,0,2,0,0,0,0,0,0
Pakistan,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,82,291,158,97,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,45,22,0,0,0,0,4,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0
Philippines,386,167,153,124,377,322,362,760,419,233,0,18,0,0,17,118,188,856,155,0
Poland,0,0,0,0,0,0,0,0,0,335,0,74,76,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0
Russian Federation,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0
Sierra Leone,17,152,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,3,0,0,0,0,0,0,31,0,2,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,366,287,0,0,0,0,0,0,7,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,7,0,0
Egypt,0,0,0,0,0,0,0,0,301,35,0,0,0,0,0,0,0,0,0,0
United Kingdom,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.140720788,0.401273357,0.571651778,0.57897532,0.480149749,0.279356947,0.235928155,0.21137831,0.268645509,0.231745588,0.288855575,0.460750855,0.452808667,0.397331955,0.348239228,0.278353584,0.282512459,0.3429307,0.499605813,0.248157543
