Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,6271,17088,19546,51487,41991,73354,40577,113786,180918,178727,221215,190026,189913,250325,207699,325669,198579,348471,592926,587248
India,644,926,666,10931,29241,52969,3752,2768,131641,77113,30767,44700,93821,190103,54586,116311,177506,314565,575509,532525
United Arab Emirates,131,771,2763,536,1758,138,577,369,238,54598,94832,31584,58102,4944,7709,65828,124,5813,68,16483
Egypt,63,82,98,236,303,199,81,104,16,74,70,3696,1957,420,5924,3958,3433,1075,2831,14956
Brazil,45,9909,4899,9564,592,785,28123,78996,14633,11571,422,7437,11259,34685,70737,20189,5495,10662,7849,9237
Saudi Arabia,615,1570,2780,3752,3671,4342,1910,8639,8740,7934,4306,7745,3360,4298,4694,4164,2423,4830,2394,7621
United States of America,125,173,168,71,513,5,121,471,258,735,1316,1412,410,348,96,39,170,113,136,1337
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,956
Türkiye,147,88,158,279,236,25,143,137,148,127,462,359,495,1634,762,835,783,845,1134,817
Viet Nam,0,0,0,45,362,1126,1123,1503,1628,1900,3293,1352,1678,2181,1861,800,736,2106,533,806
Belgium,25,21,36,417,99,65,8,660,72,159,1561,154,70,94,171,69,35,7,7,564
Pakistan,16,244,469,582,989,674,299,124,0,8253,27140,24533,9100,4600,14766,63609,3028,1592,850,438
South Africa,1312,322,133,10,1,34,10,6,42,17,16,48,1,16,49,1061,1045,1793,23,388
Netherlands,2,41,100,28,176,0,2,169,0,53,35,563,267,271,2,41,77,282,163,310
China,561,369,963,1332,1718,2236,2191,2154,2153,1621,2247,1437,1370,1367,1325,1600,2058,1630,458,270
Malaysia,0,0,0,5,11,12,0,5,0,0,0,0,68,111,75,141,0,0,364,198
Djibouti,0,153,2112,19584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,127
Australia,7,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,44
France,0,0,0,123,1,34,40,104,62,7,35,77,707,180,648,2155,228,109,272,34
Italy,10,4,9,219,86,181,456,11,601,1321,10,1120,378,11,719,39,13,103,27,32
"Iran, Islamic Republic of",71,0,56,24,63,62,55,5,2,3,9,0,0,0,0,0,0,0,0,27
Thailand,45,173,289,404,20,8,313,16555,12953,12030,53121,61520,295,167,19495,42148,121,0,143,26
Germany,239,137,252,207,297,362,227,454,521,584,624,631,148,758,716,554,14,28,64,25
