Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,45305,63071,38611,5,92179,91890,41849,64884,121207,84496,101063,89504,87357,67606,74766,72861,59563,27807,28657,24303
China,2192,9508,6732,0,12078,14619,7763,15115,27151,18780,23176,36018,38276,29660,41866,42425,32659,12808,11555,7733
Indonesia,1247,1474,214,0,630,2353,494,1073,2455,2778,1942,1508,1559,1702,1639,1971,1778,1022,3269,4979
Viet Nam,0,0,0,0,0,235,192,235,70,771,521,1716,1209,1990,2893,4557,4468,2646,3645,4040
United Kingdom,7465,8887,6215,5,14696,11274,11728,12010,11574,2376,3287,2376,3330,3450,4744,4226,4899,2863,3934,1860
India,4077,5209,1883,0,6225,5436,4169,10278,16642,3700,6481,6432,6275,3534,1941,1462,2444,1698,1522,1368
"Hong Kong, China",1469,2237,1598,0,4060,5450,1978,5285,14903,27287,35029,11644,13826,13715,11605,6943,5912,3646,1710,1119
Italy,18332,20877,12593,0,38302,34686,10254,11322,39007,17132,17412,17613,12189,5236,4122,3329,1327,839,650,1106
Sweden,0,34,26,0,0,0,24,196,466,583,386,462,441,419,594,240,379,1018,634,1077
United States of America,112,1054,1055,0,2094,391,592,93,404,0,15,110,122,76,48,2,0,0,0,186
Nigeria,0,0,0,0,0,99,0,0,0,0,0,0,2,0,0,54,175,165,200,177
Thailand,1009,1717,691,0,934,992,277,440,633,5234,6556,6111,5520,4430,2929,5150,3472,272,125,129
Pakistan,80,1273,401,0,287,1050,144,0,432,0,13,234,0,0,0,0,1,0,0,70
"Korea, Republic of",243,245,146,0,223,191,65,213,320,367,244,160,310,176,631,161,127,79,83,65
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,68,52,164,166,50,87,84,59
Poland,0,0,0,0,0,0,0,0,0,0,2,0,0,46,20,25,190,7,0,50
France,193,351,193,0,537,616,188,414,323,196,134,188,168,285,152,152,107,65,126,49
Czech Republic,0,127,44,0,20,81,112,49,106,67,73,76,0,11,29,39,8,14,17,44
Russian Federation,0,0,0,0,0,35,0,0,218,0,0,0,0,81,37,48,34,47,35,42
Zimbabwe,0,0,0,0,0,0,8,64,95,116,196,143,110,103,71,36,25,24,21,33
Kenya,0,0,0,0,31,0,0,0,0,15,56,0,45,1,9,0,0,1,12,17
Djibouti,681,45,202,0,377,0,0,0,195,0,0,0,0,0,0,0,0,0,5,16
Bangladesh,33,137,0,0,105,0,0,0,0,0,0,65,1,0,0,324,69,0,123,15
Japan,1961,942,822,0,1776,1912,596,313,382,4,130,108,316,166,171,133,333,175,115,15
United Arab Emirates,40,0,0,0,36,38,82,176,0,0,0,0,0,0,35,1,0,0,0,13
Brazil,0,174,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,57,11
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10
Netherlands,20,78,88,0,563,347,0,0,452,3,5,90,0,6,0,0,0,0,0,8
Spain,394,918,337,0,299,86,0,13,189,2,200,453,206,90,0,0,149,156,35,6
Rwanda,0,0,0,0,0,0,0,0,0,0,1,10,0,0,18,12,11,5,10,5
British Indian Ocean Territory,19,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,8,227,0,0,88,42,19,7,25,15,22,16,0,0,0,0
Niue,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Minor Outlying Islands,18,0,0,0,0,0,0,0,0,0,0,35,0,0,0,18,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,4,0,0
Argentina,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,27,0,0,0,0,29,0,0,0,0,0,0,0,4,0,0,0,0,0
Armenia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Belgium,91,192,61,0,226,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,27,185,47,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,36,3,26,7,84,167,5,0,0
Canada,16,7,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0
Sri Lanka,20,0,39,0,23,0,33,320,119,667,369,19,47,107,246,211,132,61,0,0
Colombia,5,5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
Croatia,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,2,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,31,26,106,0,87,58,1,21,42,0,109,147,13,20,0,0,0,0,0,0
Georgia,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,960,274,31,0,147,1442,1151,1732,1733,482,402,890,389,0,26,46,12,1,1,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,65,0
Greece,263,316,249,0,397,113,0,0,216,0,4,0,0,0,0,22,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Honduras,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,195,309,97,0,570,461,248,279,258,1254,1181,519,696,505,458,447,301,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,284,8,0,113,0,0,0,0,0,0,49,169,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Malaysia,2044,2936,2537,0,4175,2641,552,23,0,0,0,0,0,0,0,0,0,0,0,0
Mali,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,88,171,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,3,13,170,130,178,1,8,16,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
Nepal,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Peru,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
Philippines,53,212,0,0,178,290,17,48,40,897,1118,718,909,747,90,137,1,0,186,0
Portugal,21,0,0,0,2,0,0,37,28,0,8,14,98,28,51,10,3,9,146,0
Romania,1071,1399,591,0,688,569,471,253,1079,378,416,659,259,535,7,230,266,3,211,0
Saudi Arabia,62,21,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0
Senegal,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,76,1244,0,43,0,0,0,0,0,0,0,0,0,8,0,0
Slovakia,39,0,0,0,35,34,43,100,131,132,49,139,74,63,54,78,26,24,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,362,45,0,0,0,0,0,0
South Africa,296,86,66,0,73,49,31,46,15,11,0,0,0,4,0,3,4,1,3,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eswatini,20,0,51,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,146,637,306,0,0,0,31,0,31,0,0,56,100,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,4232,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,493,1119,0,1966,4558,250,346,1277,961,1130,217,81,22,45,35,13,54,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,10,41,70,12,8,4,6,2,0,8,0
Ukraine,0,0,8,0,82,51,0,43,0,0,52,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,27,0,0,0,0,0,0,0,0,19,20,0,0,0,0
Yemen,0,6,1,0,25,22,55,38,0,61,230,222,14,0,0,0,0,0,0,0
Serbia and Montenegro,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.360839846,0.298813832,0.296635598,1,0.37322272,0.333588072,0.314891115,0.272187823,0.335458413,0.330493512,0.356800833,0.379266827,0.400680923,0.402928196,0.512840928,0.53264294,0.487394279,0.402521599,0.354916256,0.301887843
