Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,16,18,46,34,86,151,135,64,196,208,282,225,203,241,376,724,216,462,0,0
France,1,1,2,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,11,28,13,0,0,0,0,0
Netherlands,1,0,0,5,0,0,1,1,0,10,45,35,39,0,25,49,12,55,0,0
Portugal,13,17,14,11,66,151,130,54,52,69,61,48,34,48,0,84,33,97,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
Spain,0,0,15,17,20,0,3,8,1,2,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,2,101,117,152,141,118,165,337,590,171,309,0,0
HHI,0.567711902,0.815895431,0.134607683,0.228271354,0.32365853,1,0.913043411,0.707348547,0.292799439,0.418107615,0.216596332,0.242906235,0.343384211,0.343268802,0.761987848,0.588104719,0.546161695,0.316332277,0,0
