Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,32,86,68,147,63,646,1298,207,21,390,75,267,443,124,876,2132,79,6,51,360
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,6,0,78,0,0,0,0,245
France,26,0,0,137,30,0,4,17,0,0,0,0,47,10,3,55,0,0,0,83
Germany,0,0,27,4,0,30,33,32,20,111,0,174,1,11,0,0,24,0,14,19
Kenya,0,0,0,0,0,20,22,0,0,11,6,0,0,74,12,0,0,0,0,10
India,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,2
"Tanzania, United Republic of",0,0,0,0,5,0,0,0,0,0,0,0,0,0,28,1,0,3,1,1
Uganda,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,4,0,5,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
Belgium,6,0,30,5,0,0,9,143,1,5,61,0,0,0,0,23,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Canada,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,9,0,0,0,0
"Congo, Democratic Republic of the",0,0,10,0,14,53,23,4,0,0,0,62,0,0,441,3,15,0,4,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,1,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Italy,0,0,0,0,13,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Madagascar,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Mozambique,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,1,0,0,0,0,0,0,0,111,0,4,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,2,0,0,0,1,0,0,15,1,1733,5,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
South Africa,0,86,0,0,0,22,5,0,1,0,0,24,1,0,0,0,4,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
Sudan (before 2012),0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,1190,0,0,15,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,0,0,0
Zambia,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.432742087,1,0.297816436,0.841453014,0.222711009,0.566428786,0.879399933,0.556892307,0.892958493,0.322567617,0.645357104,0.489476145,0.450074277,0.36635421,0.439911186,0.747756209,0.152701808,0.109450668,0.263355259,0.528596294
