Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,953,412,532,0,8075,9655,6460,7779,8444,14054,27687,30971,33412,37118,45485,50154,31838,7974,4104,4336
Italy,7,0,371,0,6505,5735,3450,1900,1930,1432,257,394,232,200,201,662,295,336,819,1176
United States of America,1,0,6,0,42,48,162,377,582,8155,19782,17738,17014,20569,28617,33774,21986,5194,1332,1098
Netherlands,0,0,1,0,0,0,178,18,0,0,1,369,134,19,68,110,192,513,748,956
Kenya,0,3,1,0,1,1,60,14,60,34,3454,5866,5410,5177,3203,2219,1361,621,440,386
United Kingdom,0,5,0,0,3,52,13,150,232,24,167,265,305,249,161,365,205,169,173,241
Germany,0,0,2,0,139,2566,2168,2460,3177,2396,28,126,234,221,19,111,54,198,247,177
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,46,74
France,0,0,2,0,329,78,0,14,229,54,280,81,40,51,83,100,115,81,61,45
Spain,0,0,0,0,3,53,2,289,413,136,332,230,317,178,233,223,149,1,0,44
China,0,0,0,0,0,0,1,0,125,34,261,3315,6790,7871,7524,5508,2339,122,53,25
Djibouti,0,3,0,0,0,0,1,7,0,1,11,20,6,0,26,13,26,9,6,24
Japan,0,0,0,0,5,0,6,131,84,174,97,110,144,398,0,30,24,34,31,23
Belgium,0,0,0,0,0,0,0,30,0,0,66,0,1,1,0,3,7,13,12,12
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Rwanda,0,0,0,0,0,0,0,39,47,4,119,0,67,0,0,0,5,0,5,4
Switzerland,0,0,0,0,0,0,0,0,0,5,4,1,1,7,0,29,11,3,11,4
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,3
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
South Africa,0,0,1,0,0,30,5,8,4,12,10,17,26,4,0,21,2,9,9,3
Sudan,0,0,0,0,0,0,0,0,0,492,1294,860,807,21,157,11,5,3,6,3
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Uganda,0,0,17,0,1,0,2,851,0,12,11,3,2,12,19,11,1,6,3,2
Egypt,324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
Zambia,0,0,4,0,0,0,0,3,0,2,0,6,0,0,0,159,0,2,2,2
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,138,14,0,0,1
Australia,0,0,0,0,0,0,0,0,19,35,20,28,26,5,2,1,4,6,1,1
Canada,0,0,2,0,21,9,28,31,78,486,668,869,1292,1613,2664,4158,2999,485,3,1
Czech Republic,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,1,1,1
Greece,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
Israel,0,0,2,0,0,29,17,17,39,10,50,0,10,8,13,0,1,0,0,1
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1
Romania,0,0,0,0,53,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,2,1
Tunisia,0,0,0,0,0,0,0,11,71,0,0,6,0,0,0,1,0,0,0,1
"Tanzania, United Republic of",0,0,1,0,0,2,6,4,0,0,0,0,3,0,1,1,0,0,2,1
Denmark,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,3,1,2,3,0
Ghana,0,0,0,0,3,7,0,0,0,0,0,2,0,0,0,11,6,3,1,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,1,74,17,30,3,11,0,2,1,17,0
Portugal,0,0,0,0,0,0,0,45,19,0,0,0,0,0,1,0,0,0,0,0
India,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,3,1,9,3,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
