Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,2,0,0,2,0,1,0,6,0,0,6,24,2,49,76,116,349,476
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,331
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,74,64,83
United States of America,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1,2,19,43,32
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,24
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,4,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Italy,0,0,1,0,0,0,0,1,0,0,0,0,6,24,0,0,0,0,2,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
HHI,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0.743326039,0.151097069,0.485442597,0.468264669,0.529947796
