Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,5,1,0,6,3,57,1,1,29,0,11,39,138,84,104,208,346,123,211,291
Togo,0,0,0,0,2,1,0,0,0,0,0,2,40,26,67,165,318,90,171,182
China,0,0,0,0,0,54,0,0,2,0,0,36,89,47,18,0,0,1,3,64
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,22
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,5,2,8
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Angola,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
France,1,1,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Italy,5,0,0,0,0,1,0,0,23,0,11,0,3,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,42,19,16,6,0
HHI,0.932385247,1,0,0.130590976,0.130590976,0.896685158,0,1,0.561226595,0,1,0.822206998,0.471560964,0.291652951,0.383412939,0.57075408,0.841909124,0.591981468,0.697832338,0.440257224
