Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,4,4,93,7,2219,188,436,51,296,110,430,14106,1172,1115,536,471,515,708,809,1088
France,0,0,51,2,3,5,75,0,2,89,99,411,124,1040,110,31,61,61,317,689
Togo,0,0,0,0,0,11,10,26,0,0,0,13,0,0,1,0,0,0,63,204
Germany,0,0,0,0,5,116,1,0,0,0,0,0,3,12,0,0,145,4,286,67
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,45
Burkina Faso,0,0,0,0,0,0,2,0,0,2,5,1,61,4,24,0,1,0,46,31
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,387,2,30
Belgium,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,0,111,146,53,12
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
Côte d'Ivoire,0,0,0,0,380,0,6,8,21,9,6,0,0,0,60,12,2,0,4,3
Angola,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2
Guinea,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1
Cameroon,0,0,0,0,0,0,148,0,0,0,0,0,6,38,113,0,48,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0
Equatorial Guinea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,94,4,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,68,0,0
Congo,0,0,0,0,0,0,2,0,0,0,0,0,0,11,2,0,1,0,0,0
Denmark,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,122,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0
Gabon,0,0,9,0,0,0,0,0,0,0,0,1898,0,0,32,4,0,0,0,0
Ghana,0,0,0,0,1818,0,2,0,37,0,0,4341,635,0,0,1,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lebanon,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
Mali,0,0,0,0,13,0,0,2,0,0,0,0,17,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,52,10,0,196,0,232,147,293,0,0,30,0,0,4,0
Niger,3,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,101,0,0,6,85,86,0,0,40,4,11,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Senegal,0,2,0,0,0,2,0,0,0,0,0,0,0,0,5,0,3,1,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sweden,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
United Arab Emirates,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0,91,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,6686,0,0,0,0,1,0,0,0
United Kingdom,0,0,0,0,0,0,79,10,0,0,0,253,17,0,0,28,6,14,23,0
United States of America,0,0,18,0,0,0,0,0,0,5,0,36,0,0,115,170,0,0,0,0
HHI,0.284959256,0,0.275060738,0.212372541,0.724578118,0.419869519,0.258837267,0.231194615,0.494660719,0.668069714,0.356743233,0.448317255,0.449836319,0.897141321,0.195529642,0.262565457,0.262630504,0.425984342,0.329365542,0.521677851
