Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,6602,5282,9233,8220,7891,9725,9886,13967,14226,16324,20256,28329,32004,39734,49281,48107,42991,29967,31902,40689
China,2952,2410,3926,2925,4447,6524,5779,8746,8435,8272,10361,14744,15718,16915,19736,19326,23531,19469,17915,25822
Tunisia,0,0,0,0,0,0,0,7,0,0,1,1,0,6,0,0,0,0,1095,3656
Türkiye,5,13,7,13,11,19,26,251,47,63,125,968,5574,10510,15534,13312,6285,2666,4613,3514
India,763,433,1277,629,678,664,389,854,1113,1447,2208,2702,2036,2572,2547,1948,1943,1667,1505,1774
Kenya,1108,894,679,1243,1139,690,1719,2031,2980,4192,4554,5194,5251,5607,6266,5554,7264,2906,4286,1177
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1000
Italy,106,104,158,129,114,199,116,272,289,254,257,427,401,533,148,262,119,191,185,614
Spain,8,1,391,13,3,7,29,10,1,13,12,6,28,13,12,94,6,46,125,539
Egypt,75,69,213,270,346,213,428,163,133,74,437,2431,824,700,2613,3482,2080,1023,703,507
Indonesia,2,7,7,9,57,33,6,25,6,29,47,85,141,165,204,179,120,195,94,481
Netherlands,5,30,29,36,19,3,6,6,25,30,34,23,16,42,59,256,27,25,53,392
United States of America,86,30,62,101,74,55,430,158,109,114,132,207,229,145,205,261,198,290,155,360
Japan,71,158,301,296,115,110,85,134,42,100,149,172,54,104,134,400,103,18,36,146
Germany,98,199,72,218,128,112,55,107,63,161,112,225,142,188,153,359,286,455,74,106
Uganda,0,0,0,0,0,0,0,2,7,10,3,0,0,0,116,573,69,94,222,103
Thailand,19,24,14,20,37,67,56,70,56,81,50,29,285,162,22,269,36,177,16,76
Austria,18,31,21,57,59,57,67,42,90,53,124,40,52,49,64,66,84,61,57,61
France,32,44,22,51,78,24,24,42,34,41,32,14,77,55,15,75,80,79,56,53
United Arab Emirates,260,265,718,1347,16,28,28,16,100,209,387,167,138,117,100,173,91,54,94,50
United Kingdom,449,93,623,134,174,52,240,96,124,181,106,52,105,120,63,90,78,33,33,37
Viet Nam,0,0,0,0,1,0,2,3,75,69,172,158,138,76,110,40,43,86,132,32
Switzerland,28,6,58,61,17,25,28,2,29,9,26,57,70,44,44,21,48,33,42,28
Belgium,9,9,3,79,12,189,0,19,0,59,8,26,14,48,17,15,16,6,7,24
Brazil,0,18,20,0,0,0,0,0,0,0,6,0,0,3,3,1,0,6,0,23
Sri Lanka,0,0,0,0,0,0,0,0,0,0,10,0,7,1,1,4,14,58,15,18
"Korea, Republic of",26,10,11,41,19,29,21,19,12,31,71,55,13,25,14,59,37,28,2,15
Malaysia,178,260,217,4,21,170,23,308,69,102,116,117,150,1056,863,903,31,28,10,14
Pakistan,16,6,41,47,116,237,104,209,134,147,445,98,131,114,19,76,3,20,107,14
Sweden,116,1,2,14,5,5,7,36,2,1,2,20,20,14,1,4,14,13,25,10
