Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,18,0,0,0,0,0,1,3,1,7,2,5,6,2,9,260,11,12,11,8
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3
Gabon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1,2
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
France,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,9,0,1
Belgium,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,14,0,0,2,0
China,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,1,1,1,4,4,0,0,4,6,0,4,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,238,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HHI,1,0,0,0,0,0,1,1,1,0.182901812,0,0.639551884,0.130590976,1,1,0.850214928,0.285648693,0.462442675,0.105956824,0.060660172
