Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,108,48,64,59,149,185,124,327,439,614,378,367,192,508,596,408,257,335,383,453
China,34,0,12,11,31,56,28,126,234,225,107,230,101,415,357,303,167,194,242,378
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,18,52,93,34
Türkiye,0,0,0,1,0,0,0,0,6,10,0,0,0,0,1,0,0,0,0,18
France,12,14,22,18,45,29,9,16,6,88,13,37,1,0,1,24,13,10,12,7
United States of America,0,0,0,1,0,0,0,1,77,78,46,1,0,0,92,1,16,3,4,5
Italy,1,0,3,0,0,7,0,0,0,9,0,0,0,0,31,7,4,0,1,3
"Hong Kong, China",8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Spain,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,9,2
United Arab Emirates,0,0,4,4,2,21,6,7,9,7,4,3,0,1,1,1,0,0,1,2
Australia,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0
Belgium,0,0,0,2,0,28,30,0,0,0,0,0,0,0,0,1,19,0,0,0
Canada,0,0,10,2,2,3,0,1,24,1,51,0,0,34,20,4,6,16,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Benin,18,22,6,1,2,2,2,0,1,5,1,0,0,0,0,0,1,0,1,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Germany,0,0,0,0,38,0,0,0,0,17,0,0,27,0,0,0,0,38,0,0
Ghana,3,4,1,1,4,2,3,41,16,51,84,25,63,30,29,14,2,10,8,0
Greece,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,10,1,1,13,15,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,2,0
"Taipei, Chinese",6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,1,2,1,1,3,6,0,0,10,1,1,0,0,0,0,0,1,0,0
Poland,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,0,0,0,0,0
Singapore,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,3,0,0,0,3,0,0,33,20,1,0,27,1,0,3,2,0,0
Sweden,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,1,0,8,3,1,3,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,21,0,0,1,0
Togo,3,0,0,0,0,0,0,39,0,0,4,0,0,0,0,0,1,2,9,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Ukraine,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,70,30,8,16,4,0,0,0,0,0,3,0,0
HHI,0.148738243,0.285430125,0.185467386,0.224536407,0.228740949,0.198426303,0.18534604,0.287796896,0.401403762,0.273222269,0.193572535,0.489309756,0.27151621,0.680726878,0.472261993,0.657468855,0.534385823,0.457091715,0.548569586,0.758535178
