Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,241,0,50,57,62,75,34,4,21,118,25,15,55,5,143,41,10,24
France,40,0,3,0,0,0,0,1,0,0,0,0,0,0,0,9,0,22
Cameroon,126,0,14,36,23,34,0,3,21,26,25,15,51,5,3,26,10,2
India,0,0,28,0,0,0,0,0,0,1,0,0,0,0,54,6,0,1
Chad,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,25,0,0,16,36,2,0,0,0,91,0,0,4,0,7,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0
Germany,18,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
Nigeria,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,16,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
HHI,0.274249071,0,0.377818037,0.282366202,0.379951589,0.243799456,0.805433919,0.284959256,1,0.531741747,1,1,0.761416137,1,0.365161847,0.259044848,1,0.814005204
