Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,0,1,22,353,0,0,363,0,8,12,2511,5,247,91,78,60,112,4,410,326
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,22,0,0,51,3
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nigeria,0,0,0,278,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
French Polynesia,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Madagascar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,1,0,0,0
India,0,0,0,0,0,0,0,0,0,0,2450,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,36,0,42,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,20,91,75,29,0,0,0,0
Bangladesh,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,111,4,358,0
HHI,0,1,1,0.61622117,0,0,1,0,1,1,0.951711061,0.401219067,0.170669846,1,0.871309362,0.112609022,0.969653263,1,0.72078487,0.854644583
