Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,237,5,1,0,6,1,2,0,0,197,0,83,8,657,610,921,168,84
Germany,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,32,21,50,24,23
France,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,22,7
Kenya,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,7
Netherlands,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,10,6
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Botswana,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Italy,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,3
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Switzerland,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,2,3
United States of America,0,0,1,0,0,0,0,0,0,0,0,197,0,2,0,46,20,15,1,3
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,17,0,0,2
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Denmark,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1
Malawi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Africa,0,0,14,0,0,0,1,0,2,0,0,0,0,0,0,28,155,0,9,1
United Arab Emirates,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,22,203,6,1
Tunisia,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,33,11,29,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
India,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Türkiye,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0,0
Egypt,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,12,0
"Tanzania, United Republic of",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,19,2,0,0
