Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,6,9,1,11,7,17,13,13,4,58,67,29,4,6,1,6,9,2,10,3
China,0,0,0,1,0,6,8,13,4,38,12,27,3,2,0,0,8,1,1,2
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Mauritius,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
South Africa,6,9,1,2,2,5,6,0,0,1,26,2,1,0,1,6,1,0,1,0
United Arab Emirates,0,0,0,3,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
United Kingdom,0,0,0,0,0,2,0,0,0,18,22,0,0,0,0,0,0,0,0,0
HHI,1,1,1,0.149918558,0.212372541,0.116097998,0.212104563,1,1,0.349729806,0.10407415,0.773245918,0.284959256,0.109450668,1,1,0.644260854,0,0.37113092,0.130590976
