Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1,0,0,0,0,0,182,1,0,0,0,2,0,40,120,1,1,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0
Kenya,0,0,0,0,0,0,9,0,0,0,0,0,0,12,2,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHI,1,0,0,0,0,0,0.835553951,1,0,0,0,1,0,0.18597402,0.519386592,1,1,0,0,0
