Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,6106,4372,8858,8321,11708,8813,12183,16181,12783,12838,14458,17273,14648,16777,10559,15500,21497,8640,6028,6977
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,17,462,733,1324,2009
Switzerland,105,74,401,104,100,327,708,250,86,95,261,272,770,810,124,0,298,660,452,1944
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,640,974,171,693
China,0,2,10,15,239,1251,1017,1037,1905,1146,2264,3075,3653,3881,2773,2029,8699,2446,1755,672
Brazil,1332,73,3232,1008,3342,1196,4752,6008,4403,4492,4472,3774,2779,4859,1222,4209,603,198,105,348
Zimbabwe,341,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,306
Eswatini,7,0,51,0,0,0,0,0,0,0,164,4,0,11,454,0,0,247,0,261
Zambia,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,219
Russian Federation,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,79,30,152
Türkiye,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,408,360,99
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,98
Poland,0,0,0,0,17,27,183,112,196,0,0,40,9,68,302,267,1458,65,46,68
Dominican Republic,0,0,0,0,0,0,20,0,8,28,0,23,0,5,34,26,136,9,31,44
Ukraine,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,2,2,14
Cuba,0,0,8,0,8,13,83,17,28,12,27,58,69,23,113,57,79,40,30,10
United States of America,234,92,43,157,16,0,0,0,0,0,0,0,0,0,359,0,2,4,0,3
Lithuania,0,0,0,0,415,479,482,1102,1369,1768,1655,1780,1647,1816,1761,1232,656,212,4,2
Belgium,0,4,7,113,22,0,9,7,8,8,19,29,14,26,107,530,45,46,0,0
Germany,0,0,18,24,41,42,94,65,46,589,411,763,810,772,554,1824,2855,343,575,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0
Bulgaria,0,0,48,0,0,0,0,0,214,0,0,0,0,0,4,6,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,156,0,98,254,0,0,0,0,0
Cyprus,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
Denmark,1,4,1,0,0,0,0,0,9,11,0,1,11,0,0,0,0,0,0,0
France,0,3,45,2,7,0,0,0,0,0,0,0,0,1,0,173,0,0,0,0
Djibouti,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,47,140,0,0,0,3,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
Indonesia,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,303,125,0,0,0,0,0
Kenya,0,0,1,3779,3952,2593,791,1090,356,1397,702,1712,520,567,336,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,13,0,0,72,0,0,0,0,0,0,0,6,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,90,940,222,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,0,0,0
Netherlands,1,130,50,75,119,13,43,12,27,27,20,19,16,15,44,0,0,222,0,0
Portugal,0,0,0,0,150,144,301,141,145,223,334,563,434,143,0,0,0,0,0,0
Saudi Arabia,0,0,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,643,566,2351,3058,2671,3410,5924,3364,2909,3860,4842,3611,2369,1349,4832,5081,1473,371,0
Singapore,0,0,0,0,16,0,63,0,0,0,51,8,82,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,340,0,0,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Sweden,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,51,129,145,162,21,19,152,416,267,1,76,61,61,0,244,16,0,0,48,0
Egypt,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,3661,2461,4226,296,127,33,0,0,350,0,0,94,72,0,0,0,0,1,0,0
HHI,0.499973353,0.455181804,0.479900027,0.394736496,0.376038474,0.286585966,0.353103363,0.365392662,0.304980068,0.29205069,0.268028746,0.25569872,0.23944222,0.255780204,0.203072604,0.269830269,0.320027402,0.212168793,0.230117747,0.258200155
