Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,17761,8308,16128,14785,16742,23200,62479,76279,25340,38500,77234,73598,28912,26429,27025,47392,75321,39737,54607,36173
China,0,72,287,894,900,1916,22042,46031,6522,12898,39356,24413,3471,10500,12340,20994,45997,14404,21334,26181
Morocco,72,56,0,721,46,612,154,266,74,39,402,468,123,110,25,51,415,563,1867,1625
France,5872,3230,2915,1309,4348,4223,4211,3126,2939,2834,3010,3522,2205,1089,1228,2801,3636,2615,2715,1392
Benin,30,28,175,135,21,568,749,728,1611,1423,1370,993,935,2,92,884,657,1407,2063,1375
India,9,75,183,147,484,214,426,84,400,358,2262,1287,990,1908,763,1706,1756,1257,953,1068
Türkiye,15,0,23,0,0,2211,230,775,1338,708,1575,511,1881,2205,170,744,965,858,428,966
Tunisia,0,21,7,0,28,0,43,678,84,1499,3,1171,15,367,24,105,115,189,327,815
United Arab Emirates,0,0,0,0,56,122,0,0,0,247,2652,4675,5710,3555,3736,5231,4003,1814,7366,749
Netherlands,179,365,374,153,59,22,11,20,11,143,909,1500,210,32,81,157,150,98,60,554
Belgium,100,345,1028,742,273,306,2574,3255,1855,1731,5741,2856,351,355,181,642,1648,1016,352,543
United States of America,4934,65,669,1413,234,20,180,174,184,331,3440,5395,3732,271,866,948,1196,497,655,376
Germany,236,205,183,1186,3605,777,2305,1655,439,1073,416,318,195,487,423,60,123,104,58,131
United Kingdom,827,134,1894,215,690,3477,2238,1657,749,2581,3187,246,120,261,793,475,888,535,26,129
Egypt,2,1,4,138,120,574,352,136,248,40,292,3,53,139,4,0,182,7,53,99
Kenya,0,0,0,0,0,14,2,0,12,3,0,0,12,116,30,21,502,48,35,65
Lebanon,0,0,0,0,5,0,33,0,3,8,10,7,23,5,0,0,3,0,6,28
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Austria,2552,774,5403,5546,2263,4710,19976,11102,2882,2301,1427,8659,2205,0,0,0,2,2,0,17
Sweden,0,4,80,18,45,163,64,0,414,0,1,2,15,0,3,1,18,2,0,14
Japan,2,0,0,3,6,0,3,4,5,29,0,0,2,5,0,0,0,0,0,9
Spain,28,0,0,0,0,0,9,520,800,89,762,13,423,62,144,1573,625,8,91,5
Italy,511,235,36,75,20,85,209,310,537,1784,3619,4926,1475,585,277,401,405,56,377,3
Canada,131,449,277,341,444,226,3907,203,0,348,527,2492,288,16,14,163,43,920,7,2
Senegal,0,5,36,33,47,97,263,137,10,0,64,1,2,0,0,4,1,0,0,2
South Africa,97,752,824,1515,2406,1726,844,103,43,17,26,43,1,42,5,4,17,79,312,1
Switzerland,0,4,1,75,0,1,0,0,1,0,0,0,54,0,1,0,21,3,5,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,110,46,56,3,3,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,28,57,31,14,1,3,0,0
Nigeria,41,0,0,0,0,0,0,0,0,0,0,166,0,0,0,8,0,0,0,0
Togo,360,226,533,0,390,449,747,88,1154,745,284,503,502,321,58,36,33,72,0,0
Argentina,510,65,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,72,888,20,0,0,19,0,0,0,0,0
Brazil,0,0,5,0,0,0,0,0,0,4031,0,3736,0,0,2,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Costa Rica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0
Cyprus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,4088,2,3,0,0,0,63,0,12,1,1,0,0
Denmark,0,1,11,0,8,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Finland,0,0,0,0,0,0,83,9,25,1,2,0,0,0,0,65,0,12,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Greece,0,0,0,0,0,0,0,7,4,3,2,0,16,0,12,16,0,11,0,0
"Hong Kong, China",0,0,0,0,61,0,0,0,0,0,8,353,38,3,17,19,1,11,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Iran, Islamic Republic of",2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,2207,0,0,30,43,0,0,0,0,0
Côte d'Ivoire,13,0,86,21,0,146,3,0,14,0,168,81,33,0,235,5,35,63,0,0
Kazakhstan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Korea, Republic of",25,0,0,0,0,0,0,0,0,5,25,0,8,1,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,35,0,9,0,0,41,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,1,0,0,3,194,0,0,0,0,0,0
Mauritius,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,0,0,0,0
"Taipei, Chinese",0,9,37,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,8,20,0,0,0
Norway,0,0,0,0,0,0,294,0,0,0,0,0,53,0,0,53,18,0,0,0
Pakistan,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,45,0,0,0,1,32,52,0,0,0,40,0,21,0,274,7,23,0
Portugal,521,852,298,0,0,0,0,117,849,430,228,565,97,18,135,8,0,26,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,740,41,0,81,0
Saudi Arabia,0,96,0,0,0,0,0,0,0,0,0,0,61,0,81,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,11,239,53,190,17,33,24,0,0,0
Slovakia,0,0,0,0,0,23,0,109,339,650,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
Thailand,0,0,87,3,20,0,0,30,107,3,83,488,514,535,0,135,8,0,0,0
Ukraine,73,35,63,17,0,11,263,52,0,33,169,1,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0
Burkina Faso,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0
Kuwait,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cameroon,618,190,343,61,163,498,217,774,1570,2026,1313,3230,1944,2901,4962,9216,11439,13023,15406,0
Gabon,0,4,17,0,0,0,38,0,1,1,194,656,41,1,1,3,0,4,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Russian Federation,0,2,0,0,0,0,0,0,0,5,19,3,0,0,12,1,0,2,4,0
Ghana,0,0,0,3,0,0,0,0,15,0,395,0,533,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.334353257,0.310352956,0.287231407,0.293391887,0.253749377,0.20197914,0.384478411,0.549797271,0.207591817,0.266666269,0.44027728,0.268556386,0.1953606,0.338167961,0.425631302,0.41320635,0.56819817,0.399656789,0.385645408,0.66329244
