Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2708,3265,3933,4135,4428,4406,5344,4801,7214,5984,6230,6425,5433,5126,7442,7902,7985,6719,6454,6414
Portugal,908,1263,1279,1438,1958,2085,2379,2344,3698,2616,2841,3012,2325,2778,3116,3809,3502,3802,3204,3229
Spain,460,347,655,156,239,293,387,218,257,282,339,439,279,383,853,808,1452,511,474,572
United States of America,71,133,237,500,274,408,313,372,480,554,669,601,581,488,551,790,676,632,725,460
Brazil,75,99,302,236,313,338,139,190,235,128,78,159,46,50,232,420,408,486,635,458
Senegal,357,270,332,505,436,287,442,231,461,262,165,312,245,232,80,295,52,213,151,456
Egypt,0,0,0,0,74,0,645,733,350,813,714,646,747,0,995,587,0,138,0,295
China,20,91,63,53,75,33,62,79,143,77,139,110,142,168,229,234,360,254,167,237
Morocco,0,0,0,0,0,0,0,4,1,2,8,6,11,280,196,180,687,175,301,160
Türkiye,8,4,3,10,11,0,3,11,14,6,29,108,40,63,48,40,28,57,59,115
Netherlands,126,84,137,198,174,244,105,28,8,24,13,12,50,96,201,56,46,28,32,75
United Kingdom,169,199,0,144,176,1,209,2,211,194,261,386,306,70,137,216,137,67,302,71
Belgium,6,51,108,56,58,26,32,8,17,42,10,1,6,134,258,123,132,10,6,69
France,342,532,647,676,505,536,171,125,286,141,46,26,15,19,10,35,79,31,15,56
Italy,28,32,46,75,60,45,43,59,68,80,73,58,39,22,103,153,127,22,17,54
Germany,0,2,2,6,10,0,34,42,19,209,188,351,140,8,102,58,65,171,74,48
Malta,12,38,33,22,5,0,22,20,13,80,43,21,17,24,118,22,14,15,12,23
United Arab Emirates,0,0,0,0,0,0,0,0,2,15,14,16,0,11,0,0,8,55,19,15
Poland,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,13
French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,3
Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,33,0,0,0,64,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0
Canada,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,6,6,0,11,0,90,38,12,38,15,0,15,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gambia,0,22,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0
Ghana,0,19,0,0,0,0,0,0,4,0,0,0,159,283,46,42,176,0,208,0
Guinea,0,0,0,0,0,0,0,12,74,14,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",14,13,25,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,34,0,42,40,0,0,15,19,94,42,89,9,19,4,16,0,0,0,0,0
Ireland,16,0,7,7,11,7,0,0,341,0,0,0,0,0,0,0,6,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pakistan,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
India,47,53,0,0,0,0,0,6,0,0,0,0,0,0,17,8,16,5,0,0
South Africa,0,6,8,10,19,18,0,0,32,36,34,36,0,13,0,26,11,34,34,0
Switzerland,12,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,2,0,1,0
Thailand,0,0,0,0,0,0,226,258,392,247,455,103,233,0,51,0,0,0,0,0
HHI,0.25110685,0.292162107,0.246403595,0.262266051,0.3351427,0.346332258,0.335396668,0.398961007,0.419413687,0.347019178,0.366019389,0.376575539,0.332801722,0.435277749,0.329680089,0.370950932,0.35554811,0.471715128,0.394835375,0.395629473
