Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,54,17,40,0,9,1,22,1,50,39,10,72,54,117,130,40,109,118,84,101
United States of America,4,0,0,0,0,0,3,0,0,0,0,1,30,2,3,0,0,1,1,26
Togo,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,19
Nigeria,0,0,0,0,4,0,0,0,28,0,0,0,0,0,24,1,0,0,0,18
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,24,85,17,14
Congo,0,0,0,0,0,1,0,0,0,5,0,0,0,0,11,2,2,4,22,5
France,9,7,0,0,1,0,0,1,0,23,9,23,2,17,18,0,67,3,0,4
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cameroon,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
Senegal,0,0,0,0,0,0,0,0,0,2,0,3,12,0,0,1,11,0,1,1
Italy,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Côte d'Ivoire,0,2,0,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Belgium,0,0,20,0,0,0,0,0,0,0,0,18,0,7,11,20,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
China,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0
Gabon,13,0,18,0,0,0,0,0,0,10,0,8,0,58,0,1,0,0,0,0
Ghana,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,2,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0
Jordan,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
Niger,0,0,1,0,0,0,0,0,22,0,0,3,2,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Tunisia,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.086744064,0.134547148,0.226654188,0,0.154954198,1,0.116402301,1,0.017320208,0.315462086,0.677488313,0.189731583,0.370291279,0.346277386,0.120185035,0.361425556,0.428838454,0.594549842,0.266088253,0.198337441
