Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,14,9,223,1509,131,142,325,537,65,98,189,541,49,463,4521,685,231,427,24,73
United Kingdom,0,0,23,17,6,0,12,0,0,0,0,5,28,33,8,0,16,0,0,23
China,2,0,23,12,0,1,4,4,27,1,4,417,4,5,1312,15,9,73,20,18
"Korea, Republic of",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
France,0,0,0,0,0,0,0,0,2,0,0,1,0,15,0,0,0,0,0,8
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,73,0,0,0,8
Türkiye,0,0,0,0,0,0,57,0,0,0,0,103,14,0,0,0,0,0,0,1
Bangladesh,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,32,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,1,16,595,105,37,36,8,1,96,72,8,1,3,161,0,28,17,2,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Belgium,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Ethiopia,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,10,8,10,0,13,24,181,408,0,0,0,0,0,1,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Malawi,0,0,0,0,0,0,0,45,35,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Panama,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Romania,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,42,0,0,279,2968,595,176,44,0,0
India,0,0,1,0,5,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0
Eswatini,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,26,0,0,0,0,0,0,0,69,1,0,3,3,0,0,0,0,0
Yemen,0,0,0,571,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0
Serbia and Montenegro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.491472358,0.644260854,0.120570443,0.325496489,0.678777624,0.33361035,0.399668578,0.620798545,0.361864368,0.93050362,0.227450741,0.669134802,0.400153868,0.505163154,0.578093339,0.750802621,0.594021715,0.495347823,0.617947211,0.114352392
