Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,16,109,121,6,13,2,106,169,110,199,51,1945,300,272,679,174,56,131,287,299
Burkina Faso,0,1,0,1,3,0,0,0,0,0,6,200,67,73,22,0,1,12,16,146
Togo,16,1,1,4,10,0,45,0,6,62,43,75,12,15,19,43,0,1,4,53
Cameroon,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,48
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,12,217,39
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,29,68,57,51,47,33,14
France,0,0,0,0,0,0,25,89,72,97,0,2,1,1,0,0,0,0,0,0
Equatorial Guinea,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,3,0
Gabon,0,2,0,0,0,0,0,0,0,0,0,622,0,0,0,0,1,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,1,7,0,2,0,0,8,53,0,0,32,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,132,84,0,0,0,0,0
Netherlands,0,105,110,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Niger,0,0,0,1,0,2,0,0,0,40,0,303,220,0,400,29,0,5,0,0
Nigeria,0,0,0,0,0,0,5,0,0,0,0,212,0,0,0,13,0,23,1,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
India,0,0,0,0,0,0,0,79,24,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
HHI,1,0.92712968,0.822159436,0.307007204,0.327743059,1,0.137721768,0.300110128,0.390047267,0.082991385,0.650321284,0.185956938,0.535274134,0.334138938,0.408578666,0.112155698,0.840696069,0.17585963,0.641381341,0.20601516
